source	target	relation
ncbigene:3320	ncbigene:6430	-1
ncbigene:3320	ncbigene:783	-1
ncbigene:3320	ncbigene:2770	-1
ncbigene:3320	ncbigene:222235	-1
ncbigene:3320	ncbigene:3444	-1
ncbigene:3320	ncbigene:79172	-1
ncbigene:3320	ncbigene:390152	-1
ncbigene:3320	ncbigene:1069	-1
ncbigene:3320	ncbigene:148	-1
ncbigene:3320	ncbigene:1063	-1
ncbigene:3320	ncbigene:51143	1
ncbigene:367	ncbigene:23112	1
ncbigene:367	ncbigene:56923	-1
ncbigene:367	ncbigene:5903	1
ncbigene:6608	ncbigene:9407	1
ncbigene:6608	ncbigene:5439	-1
ncbigene:6608	ncbigene:26267	1
ncbigene:6608	ncbigene:8563	1
ncbigene:468	ncbigene:330	1
ncbigene:468	ncbigene:100423062	1
ncbigene:468	ncbigene:23142	1
ncbigene:468	ncbigene:55143	1
ncbigene:468	ncbigene:93611	1
ncbigene:468	ncbigene:10557	1
ncbigene:468	ncbigene:9133	1
ncbigene:468	ncbigene:23332	-1
ncbigene:10019	ncbigene:354	-1
ncbigene:10019	ncbigene:9724	-1
ncbigene:10019	ncbigene:196	-1
ncbigene:10019	ncbigene:729230	1
ncbigene:11183	ncbigene:3630	1
ncbigene:11183	ncbigene:353376	1
ncbigene:11183	ncbigene:6654	1
ncbigene:2321	ncbigene:6229	1
ncbigene:2321	ncbigene:79050	1
ncbigene:2321	ncbigene:3440	1
ncbigene:2321	ncbigene:220134	1
ncbigene:2321	ncbigene:5753	1
ncbigene:2321	ncbigene:10403	1
ncbigene:2321	ncbigene:23112	1
ncbigene:2321	ncbigene:7311	1
ncbigene:2321	ncbigene:224	1
ncbigene:2321	ncbigene:898	1
ncbigene:2321	ncbigene:54939	1
ncbigene:2321	ncbigene:54820	1
ncbigene:2324	ncbigene:79682	1
ncbigene:2324	ncbigene:149951	1
ncbigene:2324	ncbigene:5516	1
ncbigene:2324	ncbigene:1856	1
ncbigene:2324	ncbigene:1783	1
ncbigene:2324	ncbigene:6249	1
ncbigene:2324	ncbigene:5725	1
ncbigene:2324	ncbigene:353376	1
ncbigene:2324	ncbigene:5527	1
ncbigene:2324	ncbigene:123879	1
ncbigene:2324	ncbigene:5515	1
ncbigene:2324	ncbigene:390327	1
ncbigene:3791	ncbigene:9793	1
ncbigene:3791	ncbigene:2950	1
ncbigene:3791	ncbigene:8772	1
ncbigene:3791	ncbigene:1880	1
ncbigene:3791	ncbigene:5441	1
ncbigene:3791	ncbigene:80204	1
ncbigene:3791	ncbigene:5436	1
ncbigene:3791	ncbigene:55127	1
ncbigene:3791	ncbigene:343172	1
ncbigene:3791	ncbigene:9448	1
ncbigene:3791	ncbigene:6427	1
ncbigene:3791	ncbigene:3449	1
ncbigene:3791	ncbigene:26496	1
ncbigene:3791	ncbigene:472	1
ncbigene:3791	ncbigene:65109	-1
ncbigene:3791	ncbigene:26272	-1
ncbigene:3791	ncbigene:51602	1
ncbigene:4293	ncbigene:7314	1
ncbigene:4293	ncbigene:3445	1
ncbigene:4296	ncbigene:673	1
ncbigene:4296	ncbigene:348995	1
ncbigene:4296	ncbigene:10528	1
ncbigene:4296	ncbigene:23421	1
ncbigene:4296	ncbigene:55143	1
ncbigene:4296	ncbigene:28952	1
ncbigene:4296	ncbigene:55746	1
ncbigene:4296	ncbigene:6249	1
ncbigene:4296	ncbigene:1185	1
ncbigene:4296	ncbigene:1063	1
ncbigene:4296	ncbigene:3630	1
ncbigene:4296	ncbigene:84643	1
ncbigene:4296	ncbigene:387	1
ncbigene:57551	ncbigene:10813	1
ncbigene:57551	ncbigene:9984	1
ncbigene:57551	ncbigene:7189	1
ncbigene:57551	ncbigene:2908	1
ncbigene:57551	ncbigene:9370	1
ncbigene:57551	ncbigene:6608	1
ncbigene:57551	ncbigene:51397	1
ncbigene:57551	ncbigene:354	1
ncbigene:57551	ncbigene:369	1
ncbigene:57551	ncbigene:343563	1
ncbigene:57551	ncbigene:5609	1
ncbigene:57551	ncbigene:2167	1
ncbigene:57551	ncbigene:3561	1
ncbigene:57551	ncbigene:8453	1
ncbigene:57551	ncbigene:10564	1
ncbigene:57551	ncbigene:1543	1
ncbigene:57551	ncbigene:5443	1
ncbigene:57551	ncbigene:732	1
ncbigene:57551	ncbigene:121364	1
ncbigene:57551	ncbigene:836	1
ncbigene:57551	ncbigene:151246	1
ncbigene:57551	ncbigene:3838	1
ncbigene:57551	ncbigene:79980	1
ncbigene:57551	ncbigene:127068	1
ncbigene:57551	ncbigene:4843	1
ncbigene:57551	ncbigene:5864	1
ncbigene:57551	ncbigene:1211	1
ncbigene:57551	ncbigene:3690	1
ncbigene:57551	ncbigene:6142	1
ncbigene:57551	ncbigene:5366	1
ncbigene:57551	ncbigene:842	1
ncbigene:57551	ncbigene:84916	1
ncbigene:57551	ncbigene:23160	1
ncbigene:57551	ncbigene:219982	1
ncbigene:57551	ncbigene:7321	1
ncbigene:57551	ncbigene:5290	1
ncbigene:57551	ncbigene:23194	1
ncbigene:57551	ncbigene:55839	1
ncbigene:57551	ncbigene:6633	1
ncbigene:57551	ncbigene:150684	1
ncbigene:57551	ncbigene:6198	1
ncbigene:57551	ncbigene:10891	1
ncbigene:57551	ncbigene:79019	1
ncbigene:57551	ncbigene:598	1
ncbigene:57551	ncbigene:26268	1
ncbigene:57551	ncbigene:8861	1
ncbigene:57551	ncbigene:57082	1
ncbigene:57551	ncbigene:390261	1
ncbigene:57551	ncbigene:25926	1
ncbigene:57551	ncbigene:1060	1
ncbigene:57551	ncbigene:1815	1
ncbigene:57551	ncbigene:1385	1
ncbigene:57551	ncbigene:3265	1
ncbigene:57551	ncbigene:10517	1
ncbigene:57551	ncbigene:391109	1
ncbigene:57551	ncbigene:5563	1
ncbigene:57551	ncbigene:80776	1
ncbigene:57551	ncbigene:9061	1
ncbigene:57551	ncbigene:149951	1
ncbigene:57551	ncbigene:2788	1
ncbigene:57551	ncbigene:2064	1
ncbigene:57551	ncbigene:23279	1
ncbigene:57551	ncbigene:7514	1
ncbigene:57551	ncbigene:51122	1
ncbigene:57551	ncbigene:8737	1
ncbigene:57551	ncbigene:392376	1
ncbigene:57551	ncbigene:54908	1
ncbigene:57551	ncbigene:3458	1
ncbigene:57551	ncbigene:1962	1
ncbigene:57551	ncbigene:51808	1
ncbigene:57551	ncbigene:2353	1
ncbigene:57551	ncbigene:129880	1
ncbigene:57551	ncbigene:2114	1
ncbigene:57551	ncbigene:762	1
ncbigene:57551	ncbigene:596	1
ncbigene:57551	ncbigene:55336	1
ncbigene:57551	ncbigene:119692	1
ncbigene:57551	ncbigene:5434	1
ncbigene:57551	ncbigene:390152	1
ncbigene:57551	ncbigene:10616	1
ncbigene:57551	ncbigene:125958	1
ncbigene:57551	ncbigene:6654	1
ncbigene:57551	ncbigene:4240	1
ncbigene:57551	ncbigene:23412	1
ncbigene:57551	ncbigene:775	1
ncbigene:57551	ncbigene:4089	1
ncbigene:57551	ncbigene:388585	1
ncbigene:57551	ncbigene:5516	1
ncbigene:57551	ncbigene:7409	1
ncbigene:57551	ncbigene:25909	-1
ncbigene:5894	ncbigene:84135	-1
ncbigene:5894	ncbigene:3358	-1
ncbigene:5894	ncbigene:219477	-1
ncbigene:5894	ncbigene:5519	-1
ncbigene:5894	ncbigene:1781	-1
ncbigene:5894	ncbigene:1058	1
ncbigene:5894	ncbigene:9184	-1
ncbigene:5894	ncbigene:8602	-1
ncbigene:5894	ncbigene:2962	-1
ncbigene:5894	ncbigene:338	-1
ncbigene:5894	ncbigene:3757	-1
ncbigene:5894	ncbigene:5518	-1
ncbigene:5894	ncbigene:6500	-1
ncbigene:5894	ncbigene:6844	-1
ncbigene:5894	ncbigene:54908	-1
ncbigene:5894	ncbigene:775	-1
ncbigene:5894	ncbigene:991	-1
ncbigene:5894	ncbigene:84259	-1
ncbigene:5894	ncbigene:348235	-1
ncbigene:5894	ncbigene:51808	-1
ncbigene:5894	ncbigene:1647	-1
ncbigene:5894	ncbigene:3605	-1
ncbigene:5894	ncbigene:4087	-1
ncbigene:5894	ncbigene:6198	-1
ncbigene:5894	ncbigene:5602	-1
ncbigene:5894	ncbigene:474382	-1
ncbigene:5894	ncbigene:5605	-1
ncbigene:5894	ncbigene:4854	-1
ncbigene:5894	ncbigene:143502	-1
ncbigene:5894	ncbigene:23194	-1
ncbigene:5894	ncbigene:5822	-1
ncbigene:5894	ncbigene:5116	-1
ncbigene:5894	ncbigene:79980	-1
ncbigene:5894	ncbigene:2735	-1
ncbigene:5894	ncbigene:148	-1
ncbigene:5894	ncbigene:26097	-1
ncbigene:5894	ncbigene:79310	-1
ncbigene:5894	ncbigene:701	-1
ncbigene:5894	ncbigene:5501	-1
ncbigene:5894	ncbigene:4092	-1
ncbigene:5894	ncbigene:5295	-1
ncbigene:5894	ncbigene:6232	-1
ncbigene:5894	ncbigene:84128	-1
ncbigene:5894	ncbigene:2188	-1
ncbigene:5894	ncbigene:2161	-1
ncbigene:5894	ncbigene:55766	-1
ncbigene:5894	ncbigene:5527	-1
ncbigene:5894	ncbigene:4609	-1
ncbigene:5894	ncbigene:7311	-1
ncbigene:5894	ncbigene:149951	-1
ncbigene:5894	ncbigene:27242	-1
ncbigene:5894	ncbigene:64105	-1
ncbigene:5894	ncbigene:8563	-1
ncbigene:5894	mondo:0005021	-1
ncbigene:5894	ncbigene:332	-1
ncbigene:5979	ncbigene:25909	1
ncbigene:7852	ncbigene:79003	1
ncbigene:7852	ncbigene:6772	1
ncbigene:7852	ncbigene:7015	1
ncbigene:7852	ncbigene:28952	1
ncbigene:1956	ncbigene:891	1
ncbigene:1956	ncbigene:54820	1
ncbigene:1956	ncbigene:387	1
ncbigene:1956	ncbigene:84643	-1
ncbigene:1956	ncbigene:2782	-1
ncbigene:1956	ncbigene:84961	1
ncbigene:1956	ncbigene:6517	1
ncbigene:1956	ncbigene:7153	1
ncbigene:1956	ncbigene:1026	1
ncbigene:1956	ncbigene:57405	1
ncbigene:1956	ncbigene:81565	1
ncbigene:1956	ncbigene:1392	1
ncbigene:1956	ncbigene:3642	1
ncbigene:1956	ncbigene:100526739	-1
ncbigene:1956	ncbigene:3725	-1
ncbigene:1956	ncbigene:9040	-1
ncbigene:1956	ncbigene:1314	-1
ncbigene:1956	ncbigene:3265	-1
ncbigene:1956	ncbigene:11218	-1
ncbigene:1956	ncbigene:23279	-1
ncbigene:1956	ncbigene:5528	-1
ncbigene:1956	ncbigene:3684	-1
ncbigene:1956	ncbigene:10403	-1
ncbigene:8793	ncbigene:2982	-1
ncbigene:8795	ncbigene:115290	1
ncbigene:8795	ncbigene:728	1
ncbigene:8795	ncbigene:8970	-1
