source	target	relation
ncbigene:2908	ncbigene:659	1
ncbigene:2908	ncbigene:8379	1
ncbigene:2908	ncbigene:153	1
ncbigene:2908	ncbigene:3799	1
ncbigene:2908	ncbigene:29089	1
ncbigene:2908	ncbigene:3662	1
ncbigene:2908	ncbigene:10810	1
ncbigene:2908	ncbigene:80198	1
ncbigene:2908	ncbigene:776	1
ncbigene:2908	ncbigene:7056	1
ncbigene:2908	mondo:0005105	1
ncbigene:2908	ncbigene:1969	1
ncbigene:2908	ncbigene:5156	1
ncbigene:2908	ncbigene:219957	1
ncbigene:2908	ncbigene:162655	1
ncbigene:2908	ncbigene:6770	1
ncbigene:2908	ncbigene:397	1
ncbigene:2908	ncbigene:2778	1
ncbigene:2908	ncbigene:5524	-1
ncbigene:2908	ncbigene:23438	1
ncbigene:2908	ncbigene:3561	1
ncbigene:2908	ncbigene:136	1
ncbigene:2908	ncbigene:80144	1
ncbigene:2908	ncbigene:1263	-1
ncbigene:2908	ncbigene:51764	1
ncbigene:476	ncbigene:390442	1
ncbigene:476	ncbigene:23562	1
ncbigene:476	ncbigene:7484	1
ncbigene:5468	ncbigene:71	1
ncbigene:5468	ncbigene:1232	1
ncbigene:5468	ncbigene:2782	1
ncbigene:5468	ncbigene:3595	1
ncbigene:5468	ncbigene:23645	1
ncbigene:5468	ncbigene:998	1
ncbigene:5468	ncbigene:5880	1
ncbigene:5468	ncbigene:4792	1
ncbigene:5468	ncbigene:2767	1
ncbigene:5468	ncbigene:1438	1
ncbigene:5468	ncbigene:4609	1
ncbigene:5468	ncbigene:5451	1
ncbigene:5468	ncbigene:3303	1
ncbigene:5468	ncbigene:5914	1
ncbigene:5468	ncbigene:8398	1
ncbigene:5468	ncbigene:5571	1
ncbigene:5468	ncbigene:25791	1
ncbigene:5468	ncbigene:6517	1
ncbigene:5468	ncbigene:340061	1
ncbigene:5468	ncbigene:1111	1
ncbigene:5468	ncbigene:6197	1
ncbigene:5468	ncbigene:6546	1
ncbigene:5468	ncbigene:4352	1
ncbigene:5468	ncbigene:3593	1
ncbigene:5468	ncbigene:81168	1
ncbigene:5468	ncbigene:2768	1
ncbigene:5468	ncbigene:3725	1
ncbigene:5468	ncbigene:5745	1
ncbigene:5468	ncbigene:2769	1
ncbigene:5468	ncbigene:5600	1
ncbigene:5468	ncbigene:26740	1
ncbigene:5468	ncbigene:3590	1
ncbigene:5468	ncbigene:53833	1
ncbigene:5468	ncbigene:286365	1
ncbigene:5468	ncbigene:284521	1
ncbigene:5468	ncbigene:3665	1
ncbigene:5468	ncbigene:3597	1
ncbigene:5468	ncbigene:65108	1
ncbigene:5468	ncbigene:3441	1
ncbigene:5468	ncbigene:6300	1
ncbigene:5468	ncbigene:10152	1
ncbigene:5468	ncbigene:51554	1
ncbigene:5468	ncbigene:79501	1
ncbigene:5468	ncbigene:786	1
ncbigene:5468	ncbigene:89953	1
ncbigene:5468	ncbigene:108	1
ncbigene:5468	ncbigene:10134	1
ncbigene:5468	ncbigene:5894	1
ncbigene:5468	ncbigene:5605	1
ncbigene:5468	ncbigene:5610	1
ncbigene:5468	ncbigene:1051	1
ncbigene:5468	ncbigene:3953	1
ncbigene:5468	ncbigene:8809	1
ncbigene:5468	ncbigene:6772	1
ncbigene:5468	ncbigene:5747	1
ncbigene:5468	ncbigene:4306	1
ncbigene:5468	ncbigene:3598	1
ncbigene:5468	ncbigene:6591	1
ncbigene:5468	ncbigene:6237	1
ncbigene:5468	ncbigene:6530	1
ncbigene:5468	ncbigene:8503	1
ncbigene:5468	ncbigene:8383	1
ncbigene:5468	ncbigene:283111	1
ncbigene:5468	ncbigene:3592	1
ncbigene:5468	ncbigene:8326	1
ncbigene:5468	ncbigene:9180	1
ncbigene:5468	ncbigene:117	1
ncbigene:5468	ncbigene:5582	1
ncbigene:5468	ncbigene:477	1
ncbigene:5468	ncbigene:1649	1
ncbigene:5468	ncbigene:440387	1
ncbigene:5468	mondo:0011122	1
ncbigene:5468	ncbigene:5881	1
ncbigene:5468	ncbigene:56903	1
ncbigene:5468	mondo:0008170	1
ncbigene:5468	ncbigene:4915	1
ncbigene:5468	ncbigene:9274	1
ncbigene:5468	ncbigene:54331	1
ncbigene:5468	ncbigene:6657	1
ncbigene:5468	ncbigene:9020	1
ncbigene:5468	ncbigene:2998	1
ncbigene:5468	ncbigene:5624	1
ncbigene:5468	ncbigene:7709	1
ncbigene:5468	ncbigene:2066	1
ncbigene:5468	ncbigene:7292	1
ncbigene:5468	ncbigene:4772	1
ncbigene:5468	ncbigene:5156	1
ncbigene:5468	ncbigene:4854	1
ncbigene:5468	ncbigene:1441	1
ncbigene:5468	ncbigene:3559	1
ncbigene:5468	ncbigene:7481	1
ncbigene:5468	ncbigene:335	1
ncbigene:6331	ncbigene:11193	1
ncbigene:6331	ncbigene:2919	-1
pubchem.compound:60854	ncbigene:3563	-1
pubchem.compound:60854	ncbigene:10929	-1
pubchem.compound:60854	ncbigene:781	-1
pubchem.compound:60854	ncbigene:7483	-1
pubchem.compound:60854	ncbigene:3630	-1
pubchem.compound:60854	ncbigene:3559	-1
pubchem.compound:60854	ncbigene:10891	-1
pubchem.compound:60854	ncbigene:2786	-1
pubchem.compound:60854	ncbigene:4137	-1
pubchem.compound:60854	ncbigene:27330	-1
pubchem.compound:60854	ncbigene:51554	-1
pubchem.compound:60854	ncbigene:3845	-1
pubchem.compound:60854	ncbigene:619554	-1
pubchem.compound:60854	ncbigene:389692	-1
pubchem.compound:60854	ncbigene:7473	-1
pubchem.compound:60854	ncbigene:11017	-1
pubchem.compound:60854	ncbigene:57335	-1
pubchem.compound:60854	ncbigene:1535	-1
pubchem.compound:60854	ncbigene:6464	1
pubchem.compound:60854	ncbigene:3643	-1
pubchem.compound:60854	ncbigene:7070	-1
pubchem.compound:60854	ncbigene:2771	-1
pubchem.compound:60854	ncbigene:1793	-1
pubchem.compound:60854	ncbigene:149233	-1
pubchem.compound:60854	ncbigene:1857	1
ncbigene:240	ncbigene:4093	1
ncbigene:240	ncbigene:2768	1
ncbigene:240	ncbigene:2597	1
ncbigene:240	ncbigene:8722	-1
ncbigene:240	ncbigene:84062	1
ncbigene:6530	ncbigene:166979	1
ncbigene:6530	ncbigene:4882	1
ncbigene:6530	ncbigene:8600	-1
pubchem.compound:4737	ncbigene:387	-1
pubchem.compound:4737	ncbigene:4303	1
pubchem.compound:4737	ncbigene:11186	-1
pubchem.compound:4737	ncbigene:1499	-1
pubchem.compound:4737	ncbigene:5657	1
pubchem.compound:4737	ncbigene:480	1
pubchem.compound:4737	ncbigene:5534	-1
pubchem.compound:4737	ncbigene:1438	-1
pubchem.compound:4737	ncbigene:79054	-1
pubchem.compound:4737	ncbigene:50807	1
pubchem.compound:4737	ncbigene:6324	-1
pubchem.compound:4737	ncbigene:148	-1
pubchem.compound:4737	ncbigene:472	-1
pubchem.compound:4737	ncbigene:3717	1
pubchem.compound:4737	ncbigene:5631	1
pubchem.compound:4737	ncbigene:5159	1
ncbigene:116443	ncbigene:919	1
ncbigene:116443	ncbigene:5058	1
ncbigene:3358	ncbigene:207	1
ncbigene:3358	ncbigene:2263	1
ncbigene:3358	ncbigene:3460	1
ncbigene:3358	ncbigene:5747	1
ncbigene:3358	ncbigene:2625	1
ncbigene:3358	ncbigene:2690	1
ncbigene:3358	ncbigene:5921	1
ncbigene:3358	ncbigene:80267	1
ncbigene:3358	ncbigene:27198	1
ncbigene:3358	ncbigene:784	1
ncbigene:3358	ncbigene:552	1
ncbigene:3560	ncbigene:7003	1
ncbigene:3560	ncbigene:6777	1
ncbigene:3560	ncbigene:775	1
ncbigene:3560	ncbigene:2885	1
ncbigene:3560	ncbigene:51764	1
ncbigene:3560	ncbigene:801	1
ncbigene:3560	ncbigene:4838	1
ncbigene:3560	ncbigene:5603	1
ncbigene:3560	ncbigene:2829	1
ncbigene:2215	ncbigene:6773	1
ncbigene:2215	ncbigene:7329	1
ncbigene:2215	ncbigene:3572	1
ncbigene:2215	ncbigene:2906	1
ncbigene:2215	ncbigene:5803	1
ncbigene:659	ncbigene:2309	1
ncbigene:659	ncbigene:2788	1
ncbigene:659	ncbigene:3845	1
ncbigene:659	ncbigene:3765	1
ncbigene:659	ncbigene:5501	-1
ncbigene:659	ncbigene:1535	-1
ncbigene:659	ncbigene:7157	-1
ncbigene:659	ncbigene:58985	-1
ncbigene:659	ncbigene:25937	-1
ncbigene:659	ncbigene:1950	-1
ncbigene:659	ncbigene:123745	1
ncbigene:659	ncbigene:1297	1
ncbigene:659	ncbigene:2060	1
ncbigene:659	ncbigene:109	1
ncbigene:659	ncbigene:7373	1
ncbigene:659	ncbigene:341276	1
ncbigene:3569	ncbigene:81931	1
ncbigene:3569	ncbigene:123	1
ncbigene:3569	ncbigene:2918	1
ncbigene:3569	ncbigene:5771	1
ncbigene:3569	ncbigene:5290	1
ncbigene:3569	ncbigene:7846	1
ncbigene:3569	ncbigene:830	1
ncbigene:3569	ncbigene:54925	1
ncbigene:3569	ncbigene:2771	1
ncbigene:3569	ncbigene:5603	1
ncbigene:3569	ncbigene:4342	1
ncbigene:3569	ncbigene:4846	1
ncbigene:3569	ncbigene:4792	1
ncbigene:3569	ncbigene:27044	1
ncbigene:3569	ncbigene:7319	1
ncbigene:3569	ncbigene:388761	1
ncbigene:3569	ncbigene:406937	1
ncbigene:3569	ncbigene:6934	1
ncbigene:3569	ncbigene:779	1
ncbigene:3569	ncbigene:492	1
ncbigene:3569	ncbigene:10728	1
ncbigene:3569	ncbigene:10018	1
ncbigene:3569	ncbigene:4773	1
ncbigene:3569	ncbigene:200931	1
ncbigene:3569	ncbigene:5506	1
ncbigene:3569	ncbigene:28514	1
ncbigene:3569	ncbigene:7699	1
ncbigene:3569	ncbigene:154064	1
ncbigene:3569	ncbigene:2169	1
ncbigene:3569	ncbigene:8473	1
ncbigene:3569	ncbigene:7512	1
ncbigene:3569	ncbigene:7329	1
ncbigene:3569	ncbigene:59283	1
ncbigene:3569	ncbigene:120065	1
ncbigene:3569	ncbigene:2893	1
ncbigene:3569	ncbigene:100506658	1
ncbigene:3569	ncbigene:90	1
ncbigene:3569	ncbigene:775	1
ncbigene:3569	ncbigene:354	1
ncbigene:3569	ncbigene:5465	1
ncbigene:3569	ncbigene:5295	1
ncbigene:3569	ncbigene:5979	1
ncbigene:3569	ncbigene:79317	1
ncbigene:3569	ncbigene:246	1
ncbigene:3569	ncbigene:7321	1
ncbigene:3569	ncbigene:3717	1
ncbigene:3569	ncbigene:23236	1
ncbigene:3569	ncbigene:2064	1
ncbigene:3569	ncbigene:5292	1
ncbigene:3569	ncbigene:2065	1
ncbigene:3569	ncbigene:5294	1
ncbigene:3569	ncbigene:5509	1
ncbigene:3569	ncbigene:4233	1
ncbigene:3569	ncbigene:1969	1
ncbigene:3569	ncbigene:9075	1
ncbigene:3569	ncbigene:7042	1
ncbigene:3569	ncbigene:6205	1
ncbigene:3569	ncbigene:7052	1
ncbigene:3569	ncbigene:6635	1
ncbigene:3569	ncbigene:10133	1
ncbigene:3569	ncbigene:51764	1
ncbigene:3569	ncbigene:165829	1
ncbigene:3569	ncbigene:120787	1
ncbigene:3569	ncbigene:2151	-1
ncbigene:3569	ncbigene:5594	1
ncbigene:3569	ncbigene:118788	1
ncbigene:25	ncbigene:4363	1
ncbigene:25	ncbigene:56979	1
ncbigene:25	ncbigene:6777	-1
ncbigene:25	ncbigene:3590	1
ncbigene:25	ncbigene:1856	1
ncbigene:25	ncbigene:119765	1
ncbigene:25	ncbigene:468	1
ncbigene:25	ncbigene:152687	1
ncbigene:25	ncbigene:8877	1
ncbigene:25	ncbigene:5515	1
ncbigene:25	ncbigene:2157	1
ncbigene:25	ncbigene:5618	1
ncbigene:25	ncbigene:1815	1
ncbigene:25	ncbigene:2322	1
ncbigene:25	ncbigene:2065	1
ncbigene:25	ncbigene:3265	1
ncbigene:25	ncbigene:3791	1
ncbigene:25	ncbigene:51684	1
ncbigene:25	ncbigene:2782	1
ncbigene:25	ncbigene:2260	1
ncbigene:25	ncbigene:90993	1
ncbigene:25	ncbigene:3560	1
