source	target	relation
ncbigene:5921	ncbigene:8550	1
ncbigene:5921	ncbigene:5054	1
ncbigene:5921	ncbigene:7480	1
ncbigene:441925	ncbigene:7042	1
ncbigene:441925	ncbigene:5295	1
ncbigene:441925	ncbigene:949	1
ncbigene:441925	ncbigene:5595	1
ncbigene:441925	ncbigene:25799	1
ncbigene:54407	ncbigene:2782	-1
ncbigene:111	ncbigene:11211	1
ncbigene:111	ncbigene:2260	1
ncbigene:111	ncbigene:4968	1
ncbigene:4303	ncbigene:1128	1
ncbigene:4303	ncbigene:256892	-1
ncbigene:4303	ncbigene:5296	1
ncbigene:4303	ncbigene:776	-1
ncbigene:4303	ncbigene:390058	-1
ncbigene:4303	ncbigene:8322	1
ncbigene:4303	ncbigene:26999	1
ncbigene:4303	ncbigene:6692	1
ncbigene:4303	ncbigene:2773	1
ncbigene:4303	ncbigene:208	-1
ncbigene:4303	ncbigene:6996	-1
ncbigene:4303	ncbigene:1385	1
ncbigene:4303	ncbigene:25937	1
ncbigene:4303	ncbigene:10488	1
ncbigene:4303	ncbigene:79661	-1
ncbigene:4303	ncbigene:911	1
ncbigene:4303	ncbigene:2782	1
ncbigene:4303	ncbigene:5601	-1
ncbigene:4303	ncbigene:116379	-1
ncbigene:4303	ncbigene:26248	1
ncbigene:4303	ncbigene:3667	1
ncbigene:4303	ncbigene:221178	1
ncbigene:4303	ncbigene:3558	1
ncbigene:4303	ncbigene:246184	1
ncbigene:4303	ncbigene:1956	1
ncbigene:4303	ncbigene:5579	1
ncbigene:4303	ncbigene:641	1
ncbigene:4303	ncbigene:53833	-1
ncbigene:4303	ncbigene:25906	-1
ncbigene:4303	ncbigene:468	1
ncbigene:4303	ncbigene:3688	-1
ncbigene:4303	ncbigene:135946	1
ncbigene:4303	ncbigene:3055	1
ncbigene:4303	ncbigene:390067	1
ncbigene:4303	ncbigene:4092	1
ncbigene:4303	ncbigene:10053	1
ncbigene:4303	ncbigene:775	1
ncbigene:4303	ncbigene:941	1
ncbigene:4303	ncbigene:28956	1
ncbigene:4303	ncbigene:3598	-1
ncbigene:4303	ncbigene:3845	1
ncbigene:4303	ncbigene:4214	1
ncbigene:4303	ncbigene:106821730	1
ncbigene:4303	ncbigene:7039	1
ncbigene:4303	ncbigene:2100	-1
ncbigene:4303	ncbigene:678	1
ncbigene:4303	ncbigene:129401	1
ncbigene:4303	ncbigene:367	1
ncbigene:4303	ncbigene:100287226	1
ncbigene:4303	ncbigene:6376	1
ncbigene:4303	ncbigene:673	1
ncbigene:4303	ncbigene:6654	1
ncbigene:4303	ncbigene:219479	1
ncbigene:4303	ncbigene:1267	1
ncbigene:4303	ncbigene:79868	1
ncbigene:4303	ncbigene:552	1
ncbigene:4303	ncbigene:10114	1
ncbigene:4303	ncbigene:10915	-1
ncbigene:4303	ncbigene:10250	-1
ncbigene:4303	ncbigene:27436	1
ncbigene:4303	ncbigene:146850	1
ncbigene:4303	ncbigene:196883	1
ncbigene:4303	ncbigene:55879	1
ncbigene:4303	ncbigene:57580	-1
ncbigene:4303	ncbigene:2555	1
ncbigene:4303	ncbigene:3590	1
ncbigene:4303	ncbigene:6720	1
ncbigene:4303	ncbigene:3577	1
ncbigene:4303	ncbigene:2494	1
ncbigene:4303	ncbigene:2064	1
ncbigene:4303	ncbigene:2891	1
ncbigene:4303	ncbigene:2784	1
ncbigene:4303	ncbigene:1850	1
ncbigene:4303	ncbigene:799	-1
ncbigene:4303	ncbigene:2962	1
ncbigene:4303	ncbigene:847	-1
ncbigene:4303	ncbigene:10371	1
ncbigene:4303	ncbigene:10961	1
ncbigene:4303	ncbigene:4741	-1
ncbigene:4303	ncbigene:8503	1
ncbigene:4303	ncbigene:7298	1
ncbigene:4303	ncbigene:3306	1
ncbigene:4303	ncbigene:79345	1
ncbigene:4303	ncbigene:113	1
ncbigene:4303	ncbigene:2099	1
ncbigene:4303	ncbigene:23396	-1
ncbigene:4303	ncbigene:5507	-1
ncbigene:4303	ncbigene:89845	1
ncbigene:4303	ncbigene:2629	1
ncbigene:4303	ncbigene:5604	1
ncbigene:4303	ncbigene:10368	1
ncbigene:4303	ncbigene:29760	1
ncbigene:4303	ncbigene:10642	-1
ncbigene:4303	ncbigene:729230	1
ncbigene:4303	ncbigene:4851	1
ncbigene:4303	ncbigene:6517	1
ncbigene:4303	ncbigene:2774	1
ncbigene:4303	ncbigene:3759	1
ncbigene:4303	ncbigene:390036	1
ncbigene:4303	ncbigene:6125	1
ncbigene:4303	ncbigene:596	1
ncbigene:4303	ncbigene:351	1
ncbigene:4303	ncbigene:9254	1
ncbigene:4303	ncbigene:5829	1
ncbigene:4303	ncbigene:3454	1
ncbigene:4303	ncbigene:6616	1
ncbigene:4303	ncbigene:27035	1
ncbigene:4303	ncbigene:5315	1
ncbigene:4303	ncbigene:4686	1
ncbigene:4303	ncbigene:3977	1
ncbigene:4303	ncbigene:6774	1
ncbigene:4303	ncbigene:3565	-1
ncbigene:4303	ncbigene:5322	1
ncbigene:4303	ncbigene:50616	1
ncbigene:4303	ncbigene:108	1
ncbigene:4303	ncbigene:6892	1
ncbigene:4303	ncbigene:3119	1
ncbigene:4303	ncbigene:2057	1
ncbigene:4303	ncbigene:7484	1
ncbigene:4303	ncbigene:4830	1
ncbigene:4303	ncbigene:81127	1
ncbigene:4303	ncbigene:51231	1
ncbigene:4303	ncbigene:100271849	1
ncbigene:4303	ncbigene:119749	1
ncbigene:4303	ncbigene:1025	1
ncbigene:4303	ncbigene:2626	1
ncbigene:4303	ncbigene:162962	-1
ncbigene:4303	ncbigene:2986	1
ncbigene:4303	ncbigene:81285	1
ncbigene:4303	ncbigene:10413	1
ncbigene:4303	ncbigene:8698	1
ncbigene:4303	ncbigene:836	1
ncbigene:4303	ncbigene:2047	1
ncbigene:4303	ncbigene:7070	1
ncbigene:4303	ncbigene:285268	1
ncbigene:4303	ncbigene:53832	1
ncbigene:4303	ncbigene:79175	1
ncbigene:4303	ncbigene:10398	1
ncbigene:4303	ncbigene:22876	1
ncbigene:4303	ncbigene:2788	1
ncbigene:4303	ncbigene:1783	1
ncbigene:4303	ncbigene:40	1
ncbigene:4303	ncbigene:51449	1
ncbigene:4303	ncbigene:3991	1
ncbigene:4303	ncbigene:7480	1
ncbigene:4303	ncbigene:219983	1
ncbigene:4303	ncbigene:3566	1
ncbigene:4303	ncbigene:2475	1
ncbigene:4303	ncbigene:4087	1
ncbigene:4303	ncbigene:6657	-1
ncbigene:4303	ncbigene:10048	1
ncbigene:4303	ncbigene:59350	-1
ncbigene:4303	ncbigene:254973	1
ncbigene:4303	ncbigene:81318	1
ncbigene:4303	ncbigene:1812	1
ncbigene:4303	ncbigene:219464	1
ncbigene:4303	ncbigene:3717	1
ncbigene:4303	ncbigene:6173	1
ncbigene:4303	ncbigene:27040	1
ncbigene:4303	ncbigene:1606	1
ncbigene:4303	ncbigene:3350	1
ncbigene:4303	ncbigene:1508	1
ncbigene:4303	ncbigene:8683	1
ncbigene:4303	ncbigene:5618	1
ncbigene:4303	ncbigene:1806	1
ncbigene:4303	ncbigene:5781	-1
ncbigene:4303	ncbigene:58500	1
ncbigene:4303	ncbigene:138716	1
ncbigene:4303	ncbigene:7474	1
ncbigene:4303	ncbigene:3315	1
ncbigene:4303	ncbigene:7010	1
ncbigene:4303	ncbigene:6804	1
ncbigene:4303	ncbigene:406937	1
ncbigene:4303	ncbigene:3630	1
ncbigene:4303	ncbigene:545	1
ncbigene:4303	ncbigene:5328	1
ncbigene:4303	ncbigene:3680	1
ncbigene:4303	ncbigene:1299	1
ncbigene:4303	ncbigene:388585	1
ncbigene:4303	ncbigene:401667	1
ncbigene:4303	ncbigene:151	-1
ncbigene:4303	ncbigene:1160	-1
ncbigene:4303	ncbigene:7170	1
ncbigene:4303	ncbigene:5578	1
ncbigene:4303	ncbigene:2296	1
ncbigene:1378	ncbigene:3101	1
ncbigene:1378	ncbigene:3560	1
ncbigene:1378	ncbigene:4924	1
ncbigene:655	ncbigene:1874	1
ncbigene:655	ncbigene:55294	1
ncbigene:655	ncbigene:50964	1
ncbigene:655	ncbigene:54331	1
ncbigene:655	ncbigene:1271	-1
ncbigene:655	ncbigene:123745	1
ncbigene:2690	ncbigene:130399	1
ncbigene:2690	ncbigene:2324	1
ncbigene:2690	ncbigene:4087	1
ncbigene:208	ncbigene:23160	1
ncbigene:208	ncbigene:26285	1
ncbigene:208	ncbigene:6300	1
ncbigene:208	ncbigene:3480	1
ncbigene:208	ncbigene:2322	1
ncbigene:208	ncbigene:2770	1
ncbigene:208	ncbigene:1386	1
ncbigene:208	ncbigene:2308	1
ncbigene:208	ncbigene:3762	1
ncbigene:208	ncbigene:7852	1
ncbigene:208	ncbigene:7712	1
ncbigene:208	ncbigene:2788	1
ncbigene:208	ncbigene:6519	-1
ncbigene:208	ncbigene:53832	1
ncbigene:208	ncbigene:374900	1
ncbigene:208	ncbigene:3551	1
ncbigene:208	ncbigene:93	1
ncbigene:208	ncbigene:9887	-1
ncbigene:208	ncbigene:3576	-1
ncbigene:208	ncbigene:8471	1
ncbigene:208	ncbigene:7031	1
ncbigene:208	ncbigene:974	1
ncbigene:208	ncbigene:3601	1
ncbigene:208	ncbigene:5888	1
ncbigene:208	ncbigene:10211	1
ncbigene:208	ncbigene:5261	1
ncbigene:208	ncbigene:3845	-1
ncbigene:208	ncbigene:3320	1
ncbigene:208	ncbigene:5469	1
ncbigene:208	ncbigene:1634	1
ncbigene:208	ncbigene:130075	1
ncbigene:208	ncbigene:3866	1
ncbigene:208	ncbigene:6776	1
ncbigene:208	ncbigene:389090	1
ncbigene:208	ncbigene:415117	1
ncbigene:208	ncbigene:2134	-1
ncbigene:208	ncbigene:5156	1
ncbigene:208	ncbigene:7018	1
ncbigene:208	ncbigene:85358	-1
ncbigene:208	ncbigene:5519	1
ncbigene:208	ncbigene:815	1
ncbigene:208	ncbigene:135948	1
ncbigene:208	ncbigene:51764	1
ncbigene:208	ncbigene:3597	1
ncbigene:208	ncbigene:1233	-1
ncbigene:208	ncbigene:58985	1
ncbigene:208	ncbigene:5293	1
ncbigene:208	ncbigene:262	1
ncbigene:208	ncbigene:30849	-1
ncbigene:208	ncbigene:5902	1
ncbigene:208	ncbigene:1054	-1
ncbigene:208	ncbigene:135	1
ncbigene:208	ncbigene:26530	-1
ncbigene:208	ncbigene:1236	1
ncbigene:208	ncbigene:6161	-1
ncbigene:208	ncbigene:219874	1
ncbigene:208	ncbigene:54361	1
ncbigene:208	ncbigene:10133	1
ncbigene:208	ncbigene:59345	1
ncbigene:208	ncbigene:87	-1
ncbigene:208	ncbigene:1439	-1
ncbigene:208	ncbigene:5879	-1
ncbigene:208	ncbigene:4093	-1
ncbigene:208	ncbigene:775	1
ncbigene:208	ncbigene:60673	1
ncbigene:208	ncbigene:284532	1
ncbigene:208	ncbigene:776	1
ncbigene:208	ncbigene:9564	1
ncbigene:208	ncbigene:10663	1
ncbigene:208	ncbigene:2774	1
ncbigene:208	ncbigene:2736	1
ncbigene:208	ncbigene:1938	1
ncbigene:208	ncbigene:3953	1
ncbigene:208	ncbigene:5140	-1
ncbigene:208	ncbigene:83732	1
ncbigene:208	ncbigene:1135	-1
ncbigene:208	ncbigene:126375	1
ncbigene:208	ncbigene:5602	1
ncbigene:208	ncbigene:6774	1
ncbigene:208	ncbigene:801	1
ncbigene:208	ncbigene:6237	1
ncbigene:208	ncbigene:442186	1
ncbigene:208	ncbigene:442179	1
ncbigene:208	ncbigene:79973	1
ncbigene:208	ncbigene:5894	1
ncbigene:208	ncbigene:50805	1
ncbigene:208	ncbigene:904	1
ncbigene:208	ncbigene:3459	-1
ncbigene:208	ncbigene:8743	1
ncbigene:5336	ncbigene:1111	1
ncbigene:5336	ncbigene:4088	1
ncbigene:5336	ncbigene:6262	1
ncbigene:5336	ncbigene:3572	1
ncbigene:5336	ncbigene:8322	1
ncbigene:5336	ncbigene:5159	1
ncbigene:5336	ncbigene:6711	1
ncbigene:5336	ncbigene:1857	-1
ncbigene:152	ncbigene:64106	-1
